id,age,gender,region,income_level,education_level,daily_role,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,anxiety_score,depression_score,stress_level,happiness_score,focus_score,high_risk_flag,device_type,productivity_score,digital_dependence_score
1073,45,Male,Europe,High,Bachelor,Full-time Employee,8.81,137,429,128,112,6.0,7.413922619462524,2.1698389891940635,9.0,13.0,9.804331222863995,8.9,16.0,0,iPhone,66.0,43.2
1074,22,Female,Europe,Upper-Mid,Bachelor,Student,2.74,78,125,269,0,3.0,9.787325158394497,3.986214204942084,5.027141273106054,2.0,10.0,0.9,58.0,0,iPhone,52.0,14.4
1075,23,Male,Middle East,Low,Bachelor,Student,6.63,97,191,119,0,3.0,7.296750061366435,3.014456235726365,8.0,14.0,1.0616933111115945,4.2,55.0,0,iPhone,75.0,26.3
1076,41,Female,North America,Upper-Mid,PhD,Full-time Employee,6.76,71,319,143,93,3.0,8.343599054705345,2.9681758997336654,7.4108529368706035,2.0,1.0,9.0,23.0,0,Laptop,60.0,36.68415185296776
1077,47,Female,Europe,Low,Master,Full-time Employee,7.06,156,418,108,123,5.0,6.674977159803877,3.1223858209899262,6.32829676335825,8.0,8.688486092623975,7.8,35.0,0,iPhone,49.0,41.1
1078,22,Female,Asia,High,Bachelor,Full-time Employee,6.0,146,352,126,166,3.0,5.597251565062917,1.900597067218652,4.5856545035235445,4.0,7.120612838991822,8.2,33.0,0,iPhone,61.0,33.4
1080,24,Male,Asia,High,Bachelor,Student,5.86,117,824,203,93,4.0,8.045600086209138,3.043430358254513,6.0,7.0,9.903518315996642,0.5,0.0,0,Tablet,74.0,42.5
1082,13,Male,South America,Low,High School,Student,5.7,119,324,229,94,0.0,7.678889537035707,1.7660224683438672,6.0,3.0,10.0,6.2,26.0,0,Tablet,62.0,28.9
1084,13,Male,North America,Low,High School,Student,6.76,136,587,155,117,5.0,7.663164624530492,2.12193323172009,3.0,4.0,1.0,9.0,10.0,0,iPhone,65.29930112427833,36.68415185296776
1085,39,Female,Africa,Low,Bachelor,Caregiver/Home,9.82,232,240,62,195,6.0,6.688061065020355,1.2784184230685844,10.694248575814676,12.0,9.52451186499184,5.3,62.0,0,Tablet,69.0,48.2
1087,50,Female,Middle East,Low,Master,Full-time Employee,8.05,96,167,122,293,3.0,6.519506433078377,3.0784362784789976,3.24251244239386,7.0,9.858913454416204,0.0,53.0,0,Laptop,75.0,31.5
1088,34,Female,Europe,Low,PhD,Full-time Employee,7.37,129,213,42,203,3.0,6.515059724623335,3.934796735477321,3.8215309497119065,8.0,10.0,2.2,57.0,0,iPhone,67.0,36.68415185296776
1089,18,Female,North America,Lower-Mid,Bachelor,Part-time/Shift,9.77,189,473,152,97,3.0,6.7354607793790535,1.0,9.61552826304532,20.0,9.992869487880863,6.3,15.0,0,Tablet,62.0,48.7
1090,24,Female,Africa,Lower-Mid,Bachelor,Part-time/Shift,3.32,88,272,289,274,3.0,8.938643681638762,3.9786558257755615,6.790309575566125,8.0,9.864716562327288,0.8,40.0,0,Tablet,63.0,20.2
1092,22,Female,Africa,Upper-Mid,Bachelor,Student,3.53,72,170,121,0,7.0,8.619533523262461,3.196030652348557,8.547810874779486,4.0,1.0,9.7,55.0,0,Laptop,65.0,16.6
1094,28,Female,Europe,High,High School,Full-time Employee,5.54,134,368,27,102,3.0,8.551618292340992,3.9958536256039614,8.619909826967188,5.0,1.0,9.6,60.0,0,Android,66.0,32.2
1097,27,Male,Asia,Low,Master,Part-time/Shift,2.68,61,349,58,218,6.0,6.580859534035837,4.175792651422795,7.0,2.0,3.710049382924162,8.1,36.0,0,Android,66.0,18.6
1099,35,Male,Africa,Lower-Mid,Master,Full-time Employee,5.73,102,379,184,139,3.0,7.86362876166198,3.964619242383175,2.0,7.0,3.091988389459713,7.1,30.0,0,Tablet,74.0,30.5
1101,31,Male,Middle East,Low,Master,Part-time/Shift,4.88,67,95,33,115,6.0,8.659037999678983,3.2094599854594,3.0,3.0,1.0,9.6,63.0,0,Android,75.0,17.9
1103,31,Male,South America,Low,Master,Full-time Employee,9.97,229,191,116,9,5.0,4.95398108527694,2.108307402676908,4.0,12.0,1.89764311604536,8.7,62.0,0,iPhone,86.0,45.9
1105,43,Male,Asia,High,High School,Part-time/Shift,5.77,107,80,42,200,5.0,7.791849261093549,3.0407766872746858,4.0,8.0,1.0,8.6,72.0,0,Tablet,76.0,24.1
1106,35,Female,Asia,Low,Bachelor,Full-time Employee,4.72,110,138,19,103,6.0,7.576223332092278,2.2002398003622514,6.652820081337071,11.0,1.0,6.7,68.0,0,Tablet,55.0,23.2
1107,21,Male,Africa,Upper-Mid,High School,Student,6.61,108,200,125,197,5.0,7.085599695567338,3.247677350215394,4.0,7.0,2.807215491563115,2.6,61.0,0,Android,71.0,27.4
1108,39,Female,Europe,Low,Master,Part-time/Shift,6.49,129,85,130,190,2.0,9.324930104054255,2.837850246828096,6.0,12.0,1.0,9.5,77.0,0,Tablet,54.0,28.0
1109,34,Female,Asia,Upper-Mid,Master,Unemployed_Looking,4.45,78,222,68,93,1.0,7.3588007796480275,3.876546112371839,4.39813628391397,2.0,10.0,2.9,78.0,0,Tablet,59.0,21.8
1111,47,Male,Asia,Low,Master,Caregiver/Home,7.14,192,224,34,102,7.0,7.175107184193334,5.0,4.0,2.0,2.756690364128536,5.9,66.0,0,Tablet,63.0,39.0
1112,42,Female,South America,Lower-Mid,Master,Full-time Employee,8.94,257,548,34,238,1.0,8.90967338773024,1.746239004571128,10.253099843592892,9.0,10.0,1.0,25.0,0,Android,67.0,56.4
1114,49,Female,Asia,Low,Bachelor,Full-time Employee,5.95,119,395,121,97,6.0,7.905409355198393,4.284364160822143,3.853422947278391,11.0,6.674518083726467,1.7,24.0,0,Tablet,70.0,34.3
1116,13,Male,Europe,Low,High School,Student,7.35,266,279,89,105,5.0,5.752414237018669,3.1277615906978125,7.0,12.0,2.7740333851465326,7.1,39.0,0,iPhone,69.0,44.0
1117,48,Male,Europe,Lower-Mid,Master,Part-time/Shift,4.91,53,817,300,192,7.0,8.705730623512228,3.342097491637684,6.0,0.0,8.583174196336422,6.3,0.0,0,Android,89.0,36.3
1119,43,Female,North America,High,High School,Full-time Employee,5.37,136,154,226,86,1.0,7.415010760823479,2.7336572985613894,8.27184185376778,11.0,1.0,6.418568102444702,36.0,0,iPhone,67.0,27.7
1120,23,Female,Europe,Upper-Mid,Bachelor,Student,6.59,75,299,271,113,3.0,6.808844766518262,2.9769847355338936,4.134815481137338,4.0,2.205186798773349,6.4,50.0,0,iPhone,76.0,27.1
1121,24,Female,Europe,Lower-Mid,Bachelor,Part-time/Shift,8.41,214,194,76,258,6.0,8.59868721452818,3.287306051064689,7.606945262127963,10.0,9.635333319838962,0.5,77.0,0,Laptop,76.0,40.6
1122,31,Female,Europe,Upper-Mid,High School,Full-time Employee,5.46,130,357,62,232,3.0,9.355489648765165,2.9701933154177595,6.65687527465157,8.0,2.049010107356848,9.3,56.0,0,iPhone,77.0,31.3
1123,37,Female,Europe,High,Bachelor,Part-time/Shift,4.2,65,130,185,285,0.0,9.3675503298094,2.595311972476991,5.791893019648068,4.0,1.0,8.4,52.0,0,iPhone,71.0,17.6
1124,20,Female,Middle East,Lower-Mid,Bachelor,Full-time Employee,7.19,160,594,219,218,3.0,6.937455351680806,2.9914511243206885,3.786012663577511,12.0,2.0876881399918523,9.3,18.0,0,Tablet,54.0,43.6
1126,21,Male,Europe,Lower-Mid,Bachelor,Student,6.81,138,153,63,166,4.0,6.797427161467311,2.960470297641832,4.0,5.0,3.911510436468358,8.9,54.0,0,Android,54.0,29.7
1127,34,Female,Europe,Upper-Mid,Bachelor,Unemployed_Looking,5.92,155,217,382,315,4.0,7.451622337725435,1.967964613835204,6.0765765933688405,8.0,2.9668904415153032,7.2,34.0,0,Android,68.0,31.4
1128,21,Female,Asia,Low,High School,Full-time Employee,10.96,287,206,74,169,6.0,7.459706738673005,2.2604496626958497,14.216215185212008,14.0,4.739062657956377,6.6,59.0,0,Tablet,57.0,53.5
1130,38,Male,North America,Low,Master,Caregiver/Home,7.05,117,555,44,156,7.0,6.541186357629676,3.2462041300913675,6.0,8.0,9.486277782091156,1.5,9.0,0,Android,68.0,39.9
1133,23,Male,Asia,Lower-Mid,Bachelor,Student,2.34,76,79,123,92,4.0,7.593039123583519,4.05692744972678,5.0,5.0,8.877393878210837,2.9,72.0,0,Android,81.0,11.3
1135,25,Female,Europe,Upper-Mid,Bachelor,Full-time Employee,5.19,110,302,28,79,6.0,6.753805775036938,2.151694526526727,8.221579212878904,12.0,2.7464398174778504,5.6,65.0,0,Laptop,63.0,27.4
1136,14,Male,Middle East,Lower-Mid,High School,Student,5.53,138,410,269,142,2.0,7.424700302790945,2.866595841216307,0.0,9.0,6.286228578577557,5.2,24.0,0,Laptop,75.0,32.0
1137,35,Female,Asia,Low,Bachelor,Unemployed_Looking,4.32,64,355,153,190,6.0,8.04904486837139,3.233831971596864,7.938166785845936,6.0,9.674748415645816,4.5,25.0,0,Android,77.0,23.2
1139,25,Female,North America,Low,Bachelor,Full-time Employee,4.35,106,376,195,71,1.0,6.437618663848359,3.8081739634280254,6.737950008226047,3.0,1.2747820185582026,8.9,33.0,0,Android,71.0,26.7
1141,21,Male,Europe,Upper-Mid,High School,Student,11.78,256,94,89,14,3.0,6.672022129976978,2.008592251010412,13.0,18.0,6.083377797912804,7.5,87.0,0,Android,62.0,49.7
1142,25,Male,Europe,Upper-Mid,Master,Student,9.34,211,95,180,178,5.0,8.5604593603094,3.174431725175718,5.0,11.0,3.743575269904227,8.4,85.0,0,Android,65.29930112427833,40.1
1145,26,Female,Asia,Lower-Mid,Bachelor,Full-time Employee,6.72,125,84,124,127,6.0,7.300282885815788,3.1901393060551246,8.637359059901494,4.0,1.0,9.8,69.0,0,Android,63.0,26.8
1146,28,Female,South America,Lower-Mid,Bachelor,Full-time Employee,6.72,159,156,59,113,4.0,7.142336002373734,3.090802506614099,6.897173383323724,10.0,2.852341542540095,9.2,48.0,0,Tablet,65.0,31.7
1149,46,Male,Middle East,High,High School,Part-time/Shift,8.34,139,561,80,59,6.0,9.0606367241929,2.219724870639168,0.0,10.0,2.8383575419031906,8.2,21.0,0,Tablet,81.0,45.3
1150,24,Male,Middle East,Lower-Mid,Bachelor,Student,7.59,115,291,47,82,2.0,6.398932753684952,1.0,0.0,12.0,1.1110985708176813,9.4,55.0,0,Android,57.0,33.3
1151,19,Female,Africa,Lower-Mid,Bachelor,Full-time Employee,7.09,174,316,55,100,6.0,5.89877842827865,2.3586037088891976,8.863958005350225,7.0,1.0,3.1,47.0,0,Laptop,55.0,37.4
1154,27,Female,North America,Upper-Mid,PhD,Full-time Employee,3.9,80,741,387,0,0.0,8.2425421593177,2.767091281291448,7.098217455435947,0.0,8.41560298221302,7.5,0.0,0,Laptop,65.29930112427833,33.4
1156,41,Female,Middle East,Low,Master,Caregiver/Home,7.61,219,107,405,199,2.0,8.214640624910805,2.877585413076932,6.137484250231768,12.0,10.0,3.3,38.0,0,Laptop,75.0,38.6
1158,24,Female,Asia,Low,Bachelor,Student,5.76,135,669,273,134,7.0,7.305624497629715,3.316156845098297,4.0,3.0,2.6826742625943654,6.2,0.0,0,Laptop,88.0,39.4
1159,46,Female,Middle East,Upper-Mid,PhD,Caregiver/Home,5.29,78,93,33,115,2.0,8.160210247820887,2.917368593368584,7.653056513658368,5.0,1.0,9.7,78.0,0,Tablet,65.29930112427833,21.2
1160,22,Female,Africa,Upper-Mid,Bachelor,Student,6.06,140,140,67,0,5.0,6.402207719087565,4.116050058938479,4.439253908613599,8.0,9.85552337671129,7.3,72.0,0,iPhone,65.29930112427833,36.68415185296776
1162,28,Female,Asia,Upper-Mid,High School,Unemployed_Looking,11.49,253,320,65,64,2.0,6.611478895324052,1.0,14.260980475947033,14.0,6.102903941487862,6.6,48.0,0,Android,88.0,54.5
1163,33,Female,Asia,High,High School,Full-time Employee,9.43,199,71,77,266,1.0,8.111922750797032,1.7769284174719011,8.935010276023366,9.0,1.959489198399968,9.4,94.0,0,Tablet,51.0,40.2
1167,44,Male,Europe,Low,Master,Caregiver/Home,5.65,93,223,3,114,2.0,9.545916063214836,3.876760932892454,4.0,4.0,1.0,9.5,68.0,0,iPhone,79.0,26.3
1168,14,Male,North America,Lower-Mid,High School,Student,4.06,70,545,190,39,5.0,8.009007012603794,4.166510666287688,5.0,4.0,1.7846018838567848,2.6,30.0,0,Android,71.0,26.3
1171,23,Female,North America,Upper-Mid,Bachelor,Full-time Employee,7.64,203,242,346,57,0.0,8.321680068690151,2.76904723583194,5.983289704743825,15.0,9.34549132118864,1.0,28.0,0,Android,73.0,39.1
1172,38,Female,Asia,High,High School,Unemployed_Looking,3.26,70,322,26,209,3.0,8.497014993233524,4.003867476644918,11.009591491651882,0.0,1.1789308501421676,9.0,47.0,0,Android,68.0,21.0
1173,30,Male,North America,Upper-Mid,High School,Full-time Employee,5.31,127,476,72,172,5.0,7.758461211351246,4.192740070651376,4.0,3.0,2.733538077209708,7.4,27.0,0,Laptop,66.0,33.9
1175,16,Female,Africa,Low,High School,Student,1.57,65,74,40,154,0.0,7.309202910130409,2.6424614191916262,8.423096109859689,0.0,10.0,2.6,97.0,0,Android,57.0,8.5
1176,28,Female,Asia,Upper-Mid,Bachelor,Part-time/Shift,7.35,203,445,85,84,2.0,6.318761999171046,1.8956650237655133,8.99978087666987,14.0,10.0,2.1,49.0,0,Tablet,62.0,44.4
1177,36,Male,Asia,High,Bachelor,Caregiver/Home,8.66,186,300,350,105,2.0,7.248603548046026,1.0,10.0,9.0,1.153866264113001,7.5,40.0,0,Tablet,48.0,43.4
1178,41,Female,South America,Lower-Mid,PhD,Full-time Employee,11.2,160,671,57,168,2.0,8.167267100028182,1.0,3.5435838277552696,13.0,1.1843232748668848,9.3,5.0,0,iPhone,64.0,56.7
1180,34,Male,North America,Upper-Mid,Bachelor,Part-time/Shift,4.94,137,106,24,179,5.0,6.044092638204789,3.1148632803671936,5.0,7.0,1.0,7.9,89.0,0,Laptop,54.0,25.2
1184,43,Female,Europe,High,Bachelor,Part-time/Shift,3.64,84,231,136,181,4.0,7.09459400969016,3.071709893668293,7.097421620697762,1.0,1.0,8.9,43.0,0,Laptop,49.0,21.7
1185,17,Female,Europe,Lower-Mid,High School,Student,5.43,111,544,124,89,7.0,10.040298556085224,4.292319749624692,4.4786256117344045,2.0,1.5887325468533158,7.2,31.0,0,iPhone,55.0,33.7
1186,47,Female,North America,High,High School,Part-time/Shift,11.29,170,663,218,165,5.0,6.21012612238846,1.1785843817285733,13.633720432285177,19.0,8.80352705936068,2.6,0.0,0,Android,74.0,57.8
1188,23,Female,Africa,Low,Bachelor,Student,2.38,70,83,54,0,0.0,7.454336021091128,2.7284401101621323,0.5000446217580174,8.0,1.0,9.9,70.0,0,Laptop,63.0,11.5
1189,21,Female,Africa,Lower-Mid,High School,Unemployed_Looking,5.67,102,65,79,101,2.0,8.51363888745117,2.873435708744432,4.0,2.0,1.0,9.0,76.0,0,Tablet,71.0,21.3
1190,28,Male,North America,High,Bachelor,Unemployed_Looking,7.86,192,134,80,0,5.0,6.320337807943755,2.123697234936726,2.0,9.0,8.824018151180525,4.8,72.0,0,iPhone,55.0,36.9
1191,22,Female,Asia,Lower-Mid,High School,Full-time Employee,6.72,140,197,271,30,3.0,6.34175112505787,2.9328659683238407,6.285330221563333,10.0,5.9525708596365146,9.3,45.0,0,Laptop,66.0,30.5
1192,14,Male,Asia,Lower-Mid,High School,Student,5.01,188,294,229,76,3.0,8.91236792246483,1.927910510433959,2.0,8.0,1.0,9.8,33.0,0,iPhone,52.0,32.7
1193,20,Female,Europe,Upper-Mid,Bachelor,Student,6.28,135,247,371,234,5.0,9.714316442901362,4.170597931198787,5.854862692209702,8.0,6.833306584998555,9.5,37.0,0,iPhone,59.0,30.3
1194,24,Female,North America,Lower-Mid,Bachelor,Unemployed_Looking,6.94,123,653,60,205,5.0,7.259708709643056,2.077649577775421,2.413586604840672,12.0,4.887825080373025,9.7,16.0,0,Tablet,68.0,41.4
1196,45,Male,Europe,Lower-Mid,Master,Part-time/Shift,8.85,94,693,28,21,2.0,7.983090754713001,1.9429228704579264,7.0,14.0,10.0,1.5,10.0,0,iPhone,69.0,46.3
1197,33,Female,South America,High,Bachelor,Full-time Employee,8.51,178,152,113,87,4.0,6.161387814412612,2.0342899785877124,11.213007210170254,11.0,7.96792681543328,8.9,34.0,0,Tablet,65.0,37.9
1204,24,Male,Europe,Upper-Mid,Master,Full-time Employee,5.6,109,238,68,219,4.0,8.421841685206093,4.089284347844147,4.0,3.0,4.983806138380351,8.2,64.0,0,Android,70.0,26.4
1206,21,Male,Asia,Upper-Mid,High School,Student,6.89,139,412,68,112,3.0,9.00853442428834,3.0379095706381256,0.0,6.0,1.0,9.3,42.0,0,Laptop,65.0,36.2
1207,17,Male,Europe,Low,High School,Student,5.72,122,256,99,144,3.0,6.316604115950521,4.08237951097189,5.0,0.0,6.076688259290198,6.4,42.0,0,Android,58.0,27.9
1208,29,Male,South America,Low,Master,Full-time Employee,6.86,162,399,35,0,6.0,8.162814313674149,3.1273678025468925,3.0,4.0,7.753961932985966,2.8,40.0,0,iPhone,58.0,38.7
1210,33,Female,South America,Upper-Mid,Master,Part-time/Shift,10.44,222,76,57,0,3.0,7.076817405842847,1.0106969679312958,9.876739501244153,16.0,2.031184646749,7.0,75.0,0,Tablet,82.0,43.7
1211,19,Female,Asia,Low,High School,Full-time Employee,7.06,67,486,122,96,3.0,7.10275408913075,2.997692520909425,9.502403074060451,14.0,9.1121864908115,9.2,28.0,0,Android,53.0,32.6
1212,29,Male,Europe,Low,PhD,Part-time/Shift,5.58,118,149,134,81,6.0,7.906549570204455,3.2505403982694188,2.0,9.0,2.680061741137001,8.8,67.0,0,Laptop,58.0,25.6
1214,40,Male,Asia,Low,High School,Full-time Employee,4.13,84,608,265,145,3.0,7.412782052270169,5.0,4.0,2.0,5.11242509156375,9.1,0.0,0,Android,74.0,31.5
1216,23,Female,Asia,High,Bachelor,Student,3.79,103,268,54,139,0.0,8.622826366049075,3.671538315108684,1.910834665456535,0.0,3.4903578301223064,7.2,72.0,0,iPhone,77.0,36.68415185296776
1219,44,Male,North America,Upper-Mid,Master,Full-time Employee,2.95,44,159,36,116,3.0,9.443173033593814,4.05158744266884,6.0,0.0,6.054269907227033,9.9,51.0,0,iPhone,57.0,14.7
1220,25,Female,North America,Lower-Mid,Bachelor,Full-time Employee,9.96,200,609,64,18,4.0,6.056983150185483,1.018908455197887,9.180128980582474,19.0,7.001231190494881,4.6,0.0,0,Laptop,86.0,53.4
1221,29,Female,Asia,Upper-Mid,High School,Full-time Employee,9.74,201,211,300,115,2.0,6.268075869907996,2.9167799053816075,10.732787189922064,9.0,10.0,0.0,41.0,0,Laptop,53.0,44.2
1223,33,Female,Asia,High,PhD,Full-time Employee,5.69,70,236,14,224,2.0,8.14299712563776,2.8613863656562506,6.551085464863906,6.0,4.090857168796859,7.4,63.0,0,Tablet,71.0,24.0
1224,20,Female,North America,Lower-Mid,High School,Student,6.35,184,284,91,43,4.0,7.707073892732494,2.95641230927384,5.374437213847608,7.0,1.8395203630570585,10.0,56.0,0,Tablet,69.0,35.3
1225,32,Male,Africa,Low,Bachelor,Full-time Employee,4.99,84,245,337,68,3.0,9.742974088682567,3.001949104890663,3.0,0.0,10.0,6.2,30.0,0,Android,63.0,23.9
1226,19,Female,North America,Lower-Mid,Bachelor,Student,8.35,157,544,100,97,3.0,6.457741012389173,2.036999437372594,4.130399069791856,10.0,1.031105078256058,8.5,42.0,0,Tablet,64.0,44.5
1227,31,Female,North America,Low,Master,Full-time Employee,6.07,107,499,50,95,1.0,8.59604540012193,4.766472708479361,6.661624917429586,0.0,4.293734314231833,6.7,47.0,0,iPhone,65.0,34.7
1228,22,Male,Middle East,Low,Bachelor,Full-time Employee,6.33,138,506,74,181,7.0,8.35277465648981,3.2143174933782337,6.0,12.0,6.60903588455979,7.1,27.0,0,Laptop,64.0,37.4
1229,24,Male,Africa,Upper-Mid,Master,Student,10.63,197,335,128,127,3.0,5.6093280392989024,1.0122061768780262,6.0,13.0,2.0100779170952774,7.3,35.0,0,Android,75.0,48.0
1230,22,Male,Asia,Lower-Mid,Bachelor,Full-time Employee,9.65,152,192,170,203,2.0,8.190717113143055,1.809843663689064,5.0,10.0,10.0,6.4,69.0,0,Laptop,87.0,37.8
1231,24,Female,South America,Upper-Mid,Bachelor,Student,4.9,75,473,307,76,3.0,8.27977438125351,4.033017021538548,7.712392431369462,0.0,5.039587411928609,7.5,2.0,0,iPhone,59.0,28.0
1233,19,Female,Middle East,Lower-Mid,High School,Student,10.52,213,413,172,288,3.0,7.475486686817292,1.916875737599904,13.170475168270777,13.0,1.0,5.1,46.0,0,Tablet,64.0,51.1
1235,16,Female,North America,Low,High School,Student,7.43,137,312,116,0,4.0,8.589449902481514,2.000018054087321,6.033957836388796,8.0,8.999299851805695,9.8,45.0,0,iPhone,57.0,34.6
1236,25,Male,Middle East,Lower-Mid,Bachelor,Part-time/Shift,5.21,110,219,201,106,1.0,5.555923005344154,3.776915533482958,3.0,1.0,2.2658268969636395,8.0,56.0,0,Tablet,81.0,24.8
1237,48,Female,Middle East,Low,Bachelor,Caregiver/Home,4.12,30,231,0,136,2.0,7.579048647402456,4.909854827777926,7.575020347060601,0.0,10.0,0.4,54.0,0,Laptop,82.0,17.8
1240,33,Female,Africa,High,High School,Full-time Employee,6.76,173,204,41,110,3.0,6.632621408811561,2.974222381364421,7.168501779112754,7.0,1.250933530334199,8.8,41.59859976662777,0,Laptop,81.0,36.68415185296776
1241,28,Male,Europe,Low,Bachelor,Full-time Employee,5.79,121,509,62,220,1.0,7.111489109910083,1.747622786927442,2.0,13.0,10.0,3.9,36.0,0,iPhone,61.0,35.3
1242,42,Male,North America,Lower-Mid,Bachelor,Full-time Employee,6.37,95,319,161,0,4.0,6.118868148054782,3.001062749873551,0.0,8.0,2.0099766251675684,8.0,18.0,0,iPhone,63.0,30.9
1244,14,Male,South America,Low,High School,Part-time/Shift,10.09,245,91,52,0,2.0,7.147423460222163,1.0,6.0,15.0,1.1936332408179846,8.0,72.0,0,iPhone,55.0,44.3
1246,20,Male,Middle East,Lower-Mid,High School,Student,7.94,246,207,47,124,1.0,6.04430032542592,2.7781339453074065,6.0,16.0,3.1621384514210904,7.6,53.0,0,iPhone,53.0,42.8
1249,13,Female,Europe,Low,High School,Student,4.21,98,117,143,81,3.0,7.75258574388982,3.0068037497537463,8.374743592703954,7.0,5.023330473432151,5.1,73.0,0,Android,67.0,18.1
1251,28,Female,North America,Low,Bachelor,Full-time Employee,5.4,105,521,40,102,3.0,8.14767860202886,1.936177179448917,9.807900203919782,6.0,2.065877115213052,9.3,39.0,0,iPhone,68.0,33.2
1252,16,Male,Europe,Lower-Mid,High School,Student,6.22,146,140,196,297,1.0,8.279081626813122,1.8065625741595943,3.0,6.0,10.0,0.0,56.0,0,Laptop,73.0,27.6
1253,24,Male,North America,Lower-Mid,Bachelor,Student,3.55,76,169,59,173,4.0,9.607813989545225,4.021417531058885,6.0,0.0,8.969258313477358,0.0,54.0,0,Android,45.0,17.6
1254,24,Male,Europe,Lower-Mid,Bachelor,Full-time Employee,7.94,214,310,123,0,6.0,8.064821135429511,2.2090637118635903,3.0,10.0,9.740724651778049,6.418568102444702,24.0,0,Android,69.0,42.7
1256,49,Female,Europe,Lower-Mid,Master,Full-time Employee,8.95,115,688,61,125,3.0,6.84175969298026,1.8893385997281,8.544289719696001,13.0,6.01639922119702,8.3,23.0,0,Android,53.0,49.1
1261,16,Female,South America,Lower-Mid,High School,Student,6.9,143,143,56,189,4.0,7.51832487307149,2.068325504237063,7.085258478253545,2.0,9.872615491559769,2.6,83.0,0,Laptop,71.0,29.1
1263,24,Female,Asia,Lower-Mid,Bachelor,Part-time/Shift,2.97,102,377,109,147,4.0,7.628907078568572,3.992893716073137,9.82789225219332,2.0,10.0,2.4,43.0,0,Laptop,70.0,23.1
1266,39,Male,Middle East,Upper-Mid,High School,Caregiver/Home,9.82,226,489,30,75,7.0,7.2867351932683055,2.262121771853948,8.0,8.0,7.757982574480317,4.5,30.0,0,Android,51.0,54.6
1268,26,Male,Asia,High,Bachelor,Part-time/Shift,6.0,120,780,83,243,4.0,6.644794887520241,2.1001225808906283,2.0,14.0,1.0444869050347905,7.1,1.0,0,Tablet,56.0,42.6
1272,17,Male,Asia,Lower-Mid,High School,Part-time/Shift,6.34,126,161,91,25,2.0,6.769072509822391,2.8920214448512143,3.0,9.0,10.0,1.1,61.0,0,Android,71.0,26.9
1273,39,Female,Asia,Lower-Mid,High School,Unemployed_Looking,4.5,140,170,44,0,2.0,7.493060495435896,4.866233949550502,8.723826965868337,0.0,1.152123029515872,9.9,65.0,0,Laptop,65.29930112427833,26.4
